created_at,tx_hash,address,amount,operation,action,contract_address
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira15064722pe9p7dqxcu8g560ufw9ckcs48e2u4ng,9920ukuji,coin_spent,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira17xpfvakm2amg962yls6f84z3kell8c5lp3pcxh,9920ukuji,coin_received,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu,3093750ibc/295548A78785A1007F232DE286149A6FF512F180AF5657780FC89C009E2C348F,coin_spent,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira1g2wpusvvy66x248vgnm8hwqu7fw5fswz3wrdfal0zwff0ezvmf4qynnqtf,3093750ibc/295548A78785A1007F232DE286149A6FF512F180AF5657780FC89C009E2C348F,coin_received,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira1g2wpusvvy66x248vgnm8hwqu7fw5fswz3wrdfal0zwff0ezvmf4qynnqtf,3093750ibc/295548A78785A1007F232DE286149A6FF512F180AF5657780FC89C009E2C348F,coin_spent,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira14hj2tavq8fpesdwxxcu44rty3hh90vhujrvcmstl4zr3txmfvw9sl4e867,3093750ibc/295548A78785A1007F232DE286149A6FF512F180AF5657780FC89C009E2C348F,coin_received,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira14hj2tavq8fpesdwxxcu44rty3hh90vhujrvcmstl4zr3txmfvw9sl4e867,3587816ukuji,coin_spent,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira1g2wpusvvy66x248vgnm8hwqu7fw5fswz3wrdfal0zwff0ezvmf4qynnqtf,3587816ukuji,coin_received,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira14hj2tavq8fpesdwxxcu44rty3hh90vhujrvcmstl4zr3txmfvw9sl4e867,5389ukuji,coin_spent,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
2023-08-11T18:43:19Z,7DD3341D97655F2C6A4423757AD26EDAB89CD0FF0DAA507E32D8EBA08ABFF316,kujira17xpfvakm2amg962yls6f84z3kell8c5lp3pcxh,5389ukuji,coin_received,/cosmwasm.wasm.v1.MsgExecuteContract,kujira1e6fjnq7q20sh9cca76wdkfg69esha5zn53jjewrtjgm4nktk824stzyysu
